Comparison (group1/group2),Group,ProteinGroups,AVG Log2 Ratio,Absolute AVG Log2 Ratio,Pvalue,Qvalue,# of Ratios,UniProtIds,Genes,ProteinDescriptions,ProteinNames,# Unique Total Peptides,% Change,Ratio,Condition Numerator,Condition Denominator,GO Cellular Component,GO Molecular Function,GO Biological Process
Injured / Non-injured,Q61735;Q61735-2,Q61735;Q61735-2,0.903787524,0.903787524,0.000908125,0.000161084,16,Q61735;Q61735-2,Cd47,Leukocyte surface antigen CD47;Isoform 2 of Leukocyte surface antigen CD47,CD47_MOUSE,2,87.09714238,1.870971424,Injured,Non-injured,"plasma membrane,integral component of plasma membrane,extracellular exosome;","protein binding,thrombospondin receptor activity;","cell adhesion,signal transduction,opsonization,positive regulation of cell proliferation,response to bacterium,positive regulation of cell-cell adhesion,positive regulation of inflammatory response,positive regulation of phagocytosis,positive regulation of T cell activation;"
Injured / Non-injured,A0A0N4SW73;Q8R361,A0A0N4SW73;Q8R361,0.458749025,0.458749025,0.00091897,0.000162814,16,A0A0N4SW73;Q8R361,Rab11fip5,Rab11 family-interacting protein 5,A0A0N4SW73_MOUSE;RFIP5_MOUSE,8,37.43495896,1.37434959,Injured,Non-injured,";Golgi membrane,mitochondrion,mitochondrial outer membrane,early endosome,Golgi apparatus,microtubule organizing center,secretory granule,transport vesicle membrane,early endosome membrane,intracellular membrane-bounded organelle,recycling endosome,recycling endosome membrane",";Rab GTPase binding,gamma-tubulin binding",";insulin secretion involved in cellular response to glucose stimulus,regulated exocytosis,negative regulation of adiponectin secretion,cellular response to acidic pH,regulation of protein localization to cell surface"
Injured / Non-injured,B7ZNH7;K3W4R4;Q80X19;Q80X19-2,B7ZNH7;K3W4R4;Q80X19;Q80X19-2,1.771423812,1.771423812,0.000918631,0.000162814,16,B7ZNH7;K3W4R4;Q80X19;Q80X19-2,Col14a1,Collagen alpha-1(XIV) chain;Collagen alpha-1(XIV) chain;Collagen alpha-1(XIV) chain;Isoform 2 of Collagen alpha-1(XIV) chain,B7ZNH7_MOUSE;K3W4R4_MOUSE;COEA1_MOUSE;COEA1_MOUSE,42,241.3907128,3.413907128,Injured,Non-injured,";;collagen trimer,interstitial matrix,extracellular space,extracellular exosome,extracellular matrix;",;;RNA binding;,";;ventricular cardiac muscle tissue development,cell adhesion,collagen fibril organization,homeostasis of number of cells within a tissue,regulation of cell growth involved in cardiac muscle cell development;"
Injured / Non-injured,Q9QXK3;Q9QXK3-4,Q9QXK3;Q9QXK3-4,0.483400741,0.483400741,0.000919535,0.000162817,16,Q9QXK3;Q9QXK3-4,Copg2,Coatomer subunit gamma-2;Isoform 4 of Coatomer subunit gamma-2,COPG2_MOUSE,6,39.80352541,1.398035254,Injured,Non-injured,"Golgi membrane,cytosol,COPI vesicle coat;",structural molecule activity;,"intracellular protein transport,intra-Golgi vesicle-mediated transport;"
Injured / Non-injured,Q8K3M1,Q8K3M1,-1.358558074,1.358558074,0.000923358,0.000163397,16,Q8K3M1,BC089597,Cis-retinol/3alpha hydroxysterol short-chain dehydrogenase-like protein,Q8K3M1_MOUSE,5,-61.00281409,0.389971859,Injured,Non-injured,cellular_component,"molecular_function,oxidoreductase activity","biological_process,oxidation-reduction process"
Injured / Non-injured,A0A0R4J0I9;Q91ZX7,A0A0R4J0I9;Q91ZX7,1.490231606,1.490231606,0.000929615,0.000164407,16,A0A0R4J0I9;Q91ZX7,Lrp1,Low density lipoprotein receptor-related protein 1;Prolow-density lipoprotein receptor-related protein 1,A0A0R4J0I9_MOUSE;LRP1_MOUSE,37,180.9340718,2.809340718,Injured,Non-injured,";nucleolus,lysosomal membrane,early endosome,cytosol,integral component of plasma membrane,clathrin-coated pit,focal adhesion,membrane,basolateral plasma membrane,receptor complex,perinuclear region of cytoplasm",";RNA binding,calcium ion binding,protein binding,alpha-2 macroglobulin receptor activity,clathrin heavy chain binding,protein complex binding,apolipoprotein binding",";cardiac septum development,receptor-mediated endocytosis,cholesterol metabolic process,positive regulation of cholesterol efflux,positive regulation of cell death,negative regulation of smooth muscle cell migration,negative regulation of Wnt signaling pathway,positive regulation of protein binding,positive regulation of lipid transport,regulation of cholesterol transport,regulation of phospholipase A2 activity,regulation of actin cytoskeleton organization,aorta morphogenesis,apoptotic cell clearance,transcytosis,positive regulation of endocytosis,coronary vasculature development,beta-amyloid clearance,positive regulation of protein localization to plasma membrane,positive regulation of lysosomal protein catabolic process,negative regulation of platelet-derived growth factor receptor-beta signaling pathway"
Injured / Non-injured,Q9WTI7,Q9WTI7,0.279844869,0.279844869,0.000930246,0.000164421,16,Q9WTI7,Myo1c,Unconventional myosin-Ic,MYO1C_MOUSE,40,21.40643308,1.214064331,Injured,Non-injured,"nuclear pore,nucleolus,cytoplasm,cytosol,plasma membrane,microvillus,brush border,basal plasma membrane,membrane,lateral plasma membrane,nuclear body,cytoplasmic vesicle,filamentous actin,stereocilium,ruffle membrane,membrane raft,myosin I complex,stereocilium membrane,extracellular exosome","microfilament motor activity,actin binding,receptor binding,protein binding,calmodulin binding,ATP binding,phospholipid binding,protein C-terminus binding,Ral GTPase binding,actin-dependent ATPase activity,actin filament binding","protein targeting,protein targeting to membrane,transport,positive regulation of cell migration,positive regulation of actin filament polymerization,positive regulation of cell migration by vascular endothelial growth factor signaling pathway,mRNA transport,membrane organization,positive regulation of protein targeting to membrane,positive regulation of cellular response to insulin stimulus,positive regulation of vascular endothelial growth factor signaling pathway,regulation of bicellular tight junction assembly"
Injured / Non-injured,E9QN31,E9QN31,1.864670716,1.864670716,0.000933312,0.000164865,16,E9QN31,Nop2,Probable 28S rRNA (cytosine-C(5))-methyltransferase,E9QN31_MOUSE,3,264.1848017,3.641848017,Injured,Non-injured,,,
Injured / Non-injured,P06869,P06869,2.348755448,2.348755448,0.000947162,0.000167212,16,P06869,Plau,Urokinase-type plasminogen activator,UROK_MOUSE,3,409.3846367,5.093846367,Injured,Non-injured,"extracellular space,focal adhesion,cell surface,extracellular exosome","serine-type endopeptidase activity,protein binding","response to hypoxia,proteolysis,regulation of receptor activity,smooth muscle cell migration,regulation of smooth muscle cell migration,positive regulation of cell migration,plasminogen activation,regulation of cell adhesion mediated by integrin,regulation of cell proliferation,fibrinolysis,regulation of smooth muscle cell-matrix adhesion"
Injured / Non-injured,Q05D44,Q05D44,1.000618662,1.000618662,0.000951581,0.000167704,16,Q05D44,Eif5b,Eukaryotic translation initiation factor 5B,IF2P_MOUSE,9,100.0857832,2.000857832,Injured,Non-injured,cytoplasm,"RNA binding,translation initiation factor activity,GTPase activity,GTP binding,metal ion binding","translational initiation,regulation of translational initiation"
Injured / Non-injured,Q569Z5,Q569Z5,1.497317829,1.497317829,0.000951633,0.000167704,16,Q569Z5,Ddx46,Probable ATP-dependent RNA helicase DDX46,DDX46_MOUSE,9,182.317357,2.82317357,Injured,Non-injured,"fibrillar center,nucleus,nucleolus,cytoplasm,Cajal body,membrane,nuclear speck","RNA binding,ATP-dependent RNA helicase activity,ATP binding","mRNA splicing, via spliceosome,regulation of gene expression,RNA secondary structure unwinding"
Injured / Non-injured,Q8C3X2,Q8C3X2,-0.413155013,0.413155013,0.000951253,0.000167704,16,Q8C3X2,Ccdc90b,"Coiled-coil domain-containing protein 90B, mitochondrial",CC90B_MOUSE,5,-24.90207311,0.750979269,Injured,Non-injured,"mitochondrion,integral component of membrane,mitochondrial membrane",molecular_function,biological_process
Injured / Non-injured,Q3ULW8;Q8CFB8,Q3ULW8;Q8CFB8,1.757714528,1.757714528,0.00095583,0.000168344,16,Q3ULW8;Q8CFB8,Parp3,Poly [ADP-ribose] polymerase,Q3ULW8_MOUSE;Q8CFB8_MOUSE,9,238.1619949,3.381619949,Injured,Non-injured,"nucleolus,cytoplasm,cytosol,site of double-strand break;","DNA ligase (ATP) activity,NAD+ ADP-ribosyltransferase activity;","telomere maintenance,lagging strand elongation,double-strand break repair,protein ADP-ribosylation,DNA ligation involved in DNA repair,positive regulation of DNA ligation,regulation of mitotic spindle organization,protein localization to site of double-strand break;"
Injured / Non-injured,A0A0R4J0M1;Q8VCN9,A0A0R4J0M1;Q8VCN9,0.633724331,0.633724331,0.00096051,0.000169068,16,A0A0R4J0M1;Q8VCN9,Tbcc,Tubulin-specific chaperone C,A0A0R4J0M1_MOUSE;TBCC_MOUSE,3,55.15652082,1.551565208,Injured,Non-injured,";cytoplasm,cytosol,photoreceptor connecting cilium",";GTPase activity,tubulin binding",";protein folding,tubulin complex assembly,post-chaperonin tubulin folding pathway"
Injured / Non-injured,Q8BJ03;Q8BJ03-2,Q8BJ03;Q8BJ03-2,-0.546835699,0.546835699,0.000966171,0.000169923,16,Q8BJ03;Q8BJ03-2,Cox15,Cytochrome c oxidase assembly protein COX15 homolog;Isoform 2 of Cytochrome c oxidase assembly protein COX15 homolog,COX15_MOUSE,3,-31.54801417,0.684519858,Injured,Non-injured,"nucleus,mitochondrion,mitochondrial inner membrane,integral component of membrane,cytochrome complex;","oxidoreductase activity, acting on the CH-CH group of donors,cytochrome-c oxidase activity;","heme a biosynthetic process,respiratory chain complex IV assembly,oxidation-reduction process,hydrogen ion transmembrane transport;"
Injured / Non-injured,Q8BWY3,Q8BWY3,0.861920499,0.861920499,0.000966511,0.000169923,16,Q8BWY3,Etf1,Eukaryotic peptide chain release factor subunit 1,ERF1_MOUSE,14,81.7456077,1.817456077,Injured,Non-injured,cytoplasm,"RNA binding,translation release factor activity,sequence-specific mRNA binding","nuclear-transcribed mRNA catabolic process, nonsense-mediated decay,translational termination,protein methylation,viral process"
Injured / Non-injured,Q9JHS3,Q9JHS3,0.801376326,0.801376326,0.000969695,0.000170383,16,Q9JHS3,Lamtor2,Ragulator complex protein LAMTOR2,LTOR2_MOUSE,6,74.27629238,1.742762924,Injured,Non-injured,"lysosomal membrane,late endosome,extracellular exosome,Ragulator complex","guanyl-nucleotide exchange factor activity,protein binding,protein complex scaffold","activation of MAPKK activity,cell growth,positive regulation of TOR signaling,cellular protein localization,positive regulation of GTPase activity,cellular response to amino acid stimulus"
Injured / Non-injured,O09114;O09114-2,O09114;O09114-2,2.049087449,2.049087449,0.000970457,0.000170416,16,O09114;O09114-2,Ptgds,Prostaglandin-H2 D-isomerase;Isoform 2 of Prostaglandin-H2 D-isomerase,PTGDS_MOUSE,2,313.8441171,4.138441171,Injured,Non-injured,"extracellular region,extracellular space,rough endoplasmic reticulum,Golgi apparatus,nuclear membrane,perinuclear region of cytoplasm,extracellular exosome;","prostaglandin-D synthase activity,transporter activity,retinoid binding,fatty acid binding;","prostaglandin biosynthetic process,transport,regulation of circadian sleep/wake cycle, sleep,response to glucocorticoid,negative regulation of male germ cell proliferation;"
Injured / Non-injured,Q9Z2V4,Q9Z2V4,-1.033279415,1.033279415,0.000980059,0.000172001,16,Q9Z2V4,Pck1,"Phosphoenolpyruvate carboxykinase, cytosolic [GTP]",PCKGC_MOUSE,32,-51.14017555,0.488598244,Injured,Non-injured,"cytosol,extracellular exosome","magnesium ion binding,phosphoenolpyruvate carboxykinase activity,phosphoenolpyruvate carboxykinase (GTP) activity,GTP binding,GDP binding,manganese ion binding,carboxylic acid binding","glucose metabolic process,gluconeogenesis,oxaloacetate metabolic process,internal protein amino acid acetylation,lipid metabolic process,aging,response to activity,response to lipopolysaccharide,response to insulin,cellular response to insulin stimulus,glucose homeostasis,glycerol biosynthetic process from pyruvate,cellular response to potassium ion starvation,positive regulation of transcription from RNA polymerase II promoter in response to acidic pH,response to interleukin-6,cellular response to retinoic acid,cellular response to cAMP,cellular response to fructose stimulus,cellular response to interleukin-1,cellular response to tumor necrosis factor,cellular response to glucagon stimulus,cellular response to hypoxia,response to methionine"
Injured / Non-injured,Q8BH43,Q8BH43,0.723047214,0.723047214,0.000981528,0.000172157,16,Q8BH43,Wasf2,Wiskott-Aldrich syndrome protein family member 2,WASF2_MOUSE,6,65.06648365,1.650664836,Injured,Non-injured,"ruffle,intracellular,early endosome,cytoskeleton,cell-cell junction,lamellipodium,SCAR complex,protein complex,extracellular exosome","actin binding,protein binding,SH3 domain binding,protein complex binding,cadherin binding,protein kinase A binding","angiogenesis,ameboidal-type cell migration,endocytosis,positive regulation of lamellipodium assembly,Rac protein signal transduction,lamellipodium assembly,actin cytoskeleton organization,actin filament-based movement,megakaryocyte development,negative regulation of stress fiber assembly,lamellipodium morphogenesis"
Injured / Non-injured,P70202,P70202,2.149341435,2.149341435,0.000982539,0.000172233,16,P70202,Lxn,Latexin,LXN_MOUSE,4,343.6252356,4.436252356,Injured,Non-injured,"cytoplasm,extracellular exosome","metalloendopeptidase inhibitor activity,heparin binding","inflammatory response,negative regulation of endopeptidase activity,detection of temperature stimulus involved in sensory perception of pain"
Injured / Non-injured,G3X9M0;Q9ER88,G3X9M0;Q9ER88,-0.883046595,0.883046595,0.000985364,0.000172627,16,G3X9M0;Q9ER88,Dap3,"28S ribosomal protein S29, mitochondrial;28S ribosomal protein S29, mitochondrial",G3X9M0_MOUSE;RT29_MOUSE,5,-45.77788082,0.542221192,Injured,Non-injured,";nucleoplasm,mitochondrion,mitochondrial matrix,mitochondrial small ribosomal subunit",";RNA binding,structural constituent of ribosome",;apoptotic mitochondrial changes
Injured / Non-injured,Q6PDL0,Q6PDL0,1.044786421,1.044786421,0.000991704,0.000173636,16,Q6PDL0,Dync1li2,Cytoplasmic dynein 1 light intermediate chain 2,DC1L2_MOUSE,4,106.3060917,2.063060917,Injured,Non-injured,"kinetochore,lysosome,late endosome,centrosome,cytoplasmic dynein complex,microtubule,membrane","microtubule motor activity,protein binding,ATP binding,dynein heavy chain binding","microtubule cytoskeleton organization,transport,microtubule-based movement,protein homooligomerization,centrosome localization,cellular response to nerve growth factor stimulus"
Injured / Non-injured,Q9D8S4,Q9D8S4,0.968385355,0.968385355,0.001001991,0.000175231,16,Q9D8S4,Rexo2,"Oligoribonuclease, mitochondrial",ORN_MOUSE,4,95.66495129,1.956649513,Injured,Non-injured,"nucleus,nucleolus,mitochondrion,mitochondrial intermembrane space,mitochondrial matrix,focal adhesion","3'-5'-exoribonuclease activity,nucleic acid binding,3'-5' exonuclease activity","nucleobase-containing compound metabolic process,nucleic acid phosphodiester bond hydrolysis,RNA phosphodiester bond hydrolysis, exonucleolytic"
Injured / Non-injured,Q9WVQ5,Q9WVQ5,1.378841673,1.378841673,0.001001589,0.000175231,16,Q9WVQ5,Apip,Methylthioribulose-1-phosphate dehydratase,MTNB_MOUSE,2,160.0594877,2.600594877,Injured,Non-injured,cytoplasm,"zinc ion binding,identical protein binding,methylthioribulose 1-phosphate dehydratase activity","apoptotic process,L-methionine biosynthetic process from methylthioadenosine,negative regulation of apoptotic process,protein homotetramerization,pyroptosis,regulation of ERK1 and ERK2 cascade"
Injured / Non-injured,Q91YP2,Q91YP2,0.40736386,0.40736386,0.001004574,0.00017558,16,Q91YP2,Nln,"Neurolysin, mitochondrial",NEUL_MOUSE,8,32.62602126,1.326260213,Injured,Non-injured,"mitochondrion,mitochondrial intermembrane space,plasma membrane","metalloendopeptidase activity,peptidase activity,peptide binding,metal ion binding","regulation of gluconeogenesis,proteolysis,peptide metabolic process,regulation of skeletal muscle fiber differentiation"
Injured / Non-injured,Q61239,Q61239,0.842960956,0.842960956,0.001007728,0.000176027,16,Q61239,Fnta,Protein farnesyltransferase/geranylgeranyltransferase type-1 subunit alpha,FNTA_MOUSE,4,79.37277748,1.793727775,Injured,Non-injured,"microtubule associated complex,plasma membrane,CAAX-protein geranylgeranyltransferase complex,protein farnesyltransferase complex","protein farnesyltransferase activity,protein geranylgeranyltransferase activity,Rab geranylgeranyltransferase activity,microtubule binding,acetylcholine receptor regulator activity,receptor tyrosine kinase binding,alpha-tubulin binding,CAAX-protein geranylgeranyltransferase activity","protein farnesylation,protein geranylgeranylation,neurotransmitter receptor metabolic process,skeletal muscle acetylcholine-gated channel clustering,positive regulation of tubulin deacetylation,positive regulation of deacetylase activity,regulation of neurotransmitter receptor activity"
Injured / Non-injured,A2AAN2;Q8BMA6,A2AAN2;Q8BMA6,0.091181315,0.091181315,0.001008972,0.000176142,16,A2AAN2;Q8BMA6,Srp68,Signal recognition particle subunit SRP68,A2AAN2_MOUSE;SRP68_MOUSE,11,6.524207265,1.065242073,Injured,Non-injured,";nucleolus,endoplasmic reticulum,signal recognition particle, endoplasmic reticulum targeting,cytosol,focal adhesion,signal recognition particle",";RNA binding,signal recognition particle binding,7S RNA binding,protein domain specific binding,endoplasmic reticulum signal peptide binding,ribosome binding",";SRP-dependent cotranslational protein targeting to membrane,response to drug,protein targeting to ER"
Injured / Non-injured,P61620,P61620,0.96860857,0.96860857,0.001019938,0.000177848,16,P61620,Sec61a1,Protein transport protein Sec61 subunit alpha isoform 1,S61A1_MOUSE,5,95.69522709,1.956952271,Injured,Non-injured,"endoplasmic reticulum membrane,rough endoplasmic reticulum,membrane,integral component of membrane,phagocytic vesicle membrane","transmembrane transporter activity,ribosome binding","SRP-dependent cotranslational protein targeting to membrane,posttranslational protein targeting to membrane,endoplasmic reticulum organization,cell growth,response to interferon-gamma,pronephric nephron development,transmembrane transport"
Injured / Non-injured,Q8CCF0;Q8CCF0-2,Q8CCF0;Q8CCF0-2,1.80603327,1.80603327,0.001019779,0.000177848,16,Q8CCF0;Q8CCF0-2,Prpf31,U4/U6 small nuclear ribonucleoprotein Prp31;Isoform 2 of U4/U6 small nuclear ribonucleoprotein Prp31,PRP31_MOUSE,4,249.6795121,3.496795121,Injured,Non-injured,"nucleus,U4 snRNP,U4atac snRNP,Cajal body,nuclear speck,U4/U6 x U5 tri-snRNP complex,precatalytic spliceosome,MLL1 complex,spliceosomal tri-snRNP complex;","RNA binding,U4 snRNA binding,U4atac snRNA binding,ribonucleoprotein complex binding,snRNP binding;","spliceosomal tri-snRNP complex assembly,mRNA splicing, via spliceosome,ribonucleoprotein complex localization;"
Injured / Non-injured,B0R091;P61022,B0R091;P61022,-0.52603379,0.52603379,0.001022467,0.000178184,16,B0R091;P61022,Chp1,Calcineurin B homologous protein 1,B0R091_MOUSE;CHP1_MOUSE,5,-30.55386978,0.694461302,Injured,Non-injured,";Golgi membrane,nucleus,cytoplasm,endoplasmic reticulum,endoplasmic reticulum-Golgi intermediate compartment,cytosol,plasma membrane,focal adhesion,microtubule cytoskeleton,transport vesicle,extracellular exosome",";protein kinase inhibitor activity,transporter activity,calcium ion binding,microtubule binding,kinase binding,calcium-dependent protein binding",";microtubule bundle formation,negative regulation of protein phosphorylation,negative regulation of protein kinase activity,protein export from nucleus,negative regulation of phosphatase activity,calcium ion regulated exocytosis,membrane docking,cytoplasmic microtubule organization,negative regulation of protein ubiquitination,negative regulation of protein autophosphorylation,negative regulation of NF-kappaB transcription factor activity,positive regulation of sodium:proton antiporter activity,negative regulation of protein import into nucleus,protein stabilization,positive regulation of protein transport,protein oligomerization,regulation of intracellular pH,positive regulation of protein glycosylation,membrane organization,membrane fusion,negative regulation of calcineurin-NFAT signaling cascade,cellular response to acidic pH,positive regulation of protein targeting to membrane,regulation of neuron death"
Injured / Non-injured,Q91YR1,Q91YR1,0.481174888,0.481174888,0.001024589,0.00017845,16,Q91YR1,Twf1,Twinfilin-1,TWF1_MOUSE,11,39.58799672,1.395879967,Injured,Non-injured,"cytosol,cell-cell junction,focal adhesion,actin cytoskeleton,myofibril,filopodium,perinuclear region of cytoplasm,ruffle membrane","actin monomer binding,protein tyrosine kinase activity,protein binding,ATP binding,phosphatidylinositol-4,5-bisphosphate binding,protein complex binding,cadherin binding","positive regulation of cardiac muscle hypertrophy,peptidyl-tyrosine phosphorylation,negative regulation of actin filament polymerization,sequestering of actin monomers,regulation of actin phosphorylation,barbed-end actin filament capping"
Injured / Non-injured,A2AUK7;A2AUK8;Q9Z2H5-2;Q9Z2H5-3,A2AUK7;A2AUK8;Q9Z2H5-2;Q9Z2H5-3,-0.260243157,0.260243157,0.001026259,0.000178636,16,A2AUK7;A2AUK8;Q9Z2H5-2;Q9Z2H5-3,Epb41l1,Band 4.1-like protein 1;Band 4.1-like protein 1;Isoform 2 of Band 4.1-like protein 1;Isoform 3 of Band 4.1-like protein 1,A2AUK7_MOUSE;A2AUK8_MOUSE;E41L1_MOUSE;E41L1_MOUSE,10,-16.50528177,0.834947182,Injured,Non-injured,;;;,;;;,;;;
Injured / Non-injured,A2AL85;Q8BSY0;Q8CBM2,A2AL85;Q8BSY0;Q8CBM2,0.175859326,0.175859326,0.001029067,0.000178916,16,A2AL85;Q8BSY0;Q8CBM2,Asph,Aspartyl/asparaginyl beta-hydroxylase,A2AL85_MOUSE;ASPH_MOUSE;Q8CBM2_MOUSE,10,12.96370609,1.129637061,Injured,Non-injured,";cytoplasm,endoplasmic reticulum,plasma membrane,integral component of membrane,integral component of endoplasmic reticulum membrane,cortical endoplasmic reticulum,sarcoplasmic reticulum membrane;",";peptide-aspartate beta-dioxygenase activity,calcium ion binding,protein binding;",";pattern specification process,negative regulation of cell proliferation,positive regulation of calcium ion transport into cytosol,regulation of inositol 1,4,5-trisphosphate-sensitive calcium-release channel activity,regulation of protein stability,activation of store-operated calcium channel activity,response to ATP,limb morphogenesis,peptidyl-aspartic acid hydroxylation,positive regulation of proteolysis,positive regulation of transcription, DNA-templated,oxidation-reduction process,palate development,face morphogenesis,calcium ion transmembrane transport,cellular response to calcium ion,positive regulation of intracellular protein transport,activation of cysteine-type endopeptidase activity,regulation of protein depolymerization;"
Injured / Non-injured,Q9D6S7,Q9D6S7,-1.259775826,1.259775826,0.001028524,0.000178916,16,Q9D6S7,Mrrf,"Ribosome-recycling factor, mitochondrial",RRFM_MOUSE,2,-58.2391155,0.417608845,Injured,Non-injured,mitochondrion,ribosomal large subunit binding,"translation,ribosome disassembly"
Injured / Non-injured,E9Q7C9;Q5UE59;Q7TNF4;Q8CD76,E9Q7C9;Q5UE59;Q7TNF4;Q8CD76,0.384438227,0.384438227,0.001035147,0.000179659,16,E9Q7C9;Q5UE59;Q7TNF4;Q8CD76,Klc1,Kinesin light chain 1,E9Q7C9_MOUSE;Q5UE59_MOUSE;Q7TNF4_MOUSE;Q8CD76_MOUSE,10,30.53513952,1.305351395,Injured,Non-injured,;;;,;;;,;;;
Injured / Non-injured,H3BJ97;Q99JR5,H3BJ97;Q99JR5,1.023011633,1.023011633,0.001034281,0.000179659,16,H3BJ97;Q99JR5,Tinagl1,Tubulointerstitial nephritis antigen-like,H3BJ97_MOUSE;TINAL_MOUSE,7,103.2156672,2.032156672,Injured,Non-injured,";extracellular space,cytoplasm,extracellular matrix,extracellular exosome,lysosome",";scavenger receptor activity,polysaccharide binding,laminin binding,cysteine-type endopeptidase activity",";receptor-mediated endocytosis,immune response,cell adhesion,proteolysis involved in cellular protein catabolic process"
Injured / Non-injured,P48722,P48722,0.544311451,0.544311451,0.001034858,0.000179659,16,P48722,Hspa4l,Heat shock 70 kDa protein 4L,HS74L_MOUSE,9,45.83241702,1.45832417,Injured,Non-injured,"nucleus,cytoplasm,cytosol","protein binding,ATP binding","protein folding,response to unfolded protein"
Injured / Non-injured,Q91VM5,Q91VM5,1.694862902,1.694862902,0.001038824,0.000180192,16,Q91VM5,Rbmxl1,"RNA binding motif protein, X-linked-like-1",RMXL1_MOUSE,2,223.7461199,3.237461199,Injured,Non-injured,"nucleus,nuclear euchromatin,supraspliceosomal complex,extracellular exosome,catalytic step 2 spliceosome","core promoter binding,chromatin binding,RNA binding,mRNA binding,protein binding","regulation of alternative mRNA splicing, via spliceosome,transcription from RNA polymerase II promoter,mRNA processing,membrane protein ectodomain proteolysis,RNA splicing,positive regulation of transcription from RNA polymerase II promoter,negative regulation of mRNA splicing, via spliceosome,positive regulation of mRNA splicing, via spliceosome,protein homooligomerization,cellular response to interleukin-1"
Injured / Non-injured,Q8R1S0,Q8R1S0,-0.256074731,0.256074731,0.00103957,0.000180216,16,Q8R1S0,Coq6,"Ubiquinone biosynthesis monooxygenase COQ6, mitochondrial",COQ6_MOUSE,5,-16.26368889,0.837363111,Injured,Non-injured,"mitochondrion,mitochondrial inner membrane,Golgi apparatus,cell projection","oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, NAD(P)H as one donor, and incorporation of one atom of oxygen,FAD binding","ubiquinone biosynthetic process,oxidation-reduction process"
Injured / Non-injured,O35864,O35864,0.550247737,0.550247737,0.001045015,0.000181055,16,O35864,Cops5,COP9 signalosome complex subunit 5,CSN5_MOUSE,5,46.43371279,1.464337128,Injured,Non-injured,"nucleus,nucleoplasm,transcription factor complex,cytoplasm,cytosol,synaptic vesicle,COP9 signalosome,cell junction,perinuclear region of cytoplasm,chromatin","transcription coactivator activity,thiol-dependent ubiquitin-specific protease activity,protein binding,metallopeptidase activity,enzyme binding,macrophage migration inhibitory factor binding,metal ion binding","protein deneddylation,regulation of transcription, DNA-templated,protein deubiquitination,negative regulation of apoptotic process,positive regulation of transcription from RNA polymerase II promoter,regulation of JNK cascade,positive regulation of sequence-specific DNA binding transcription factor activity,regulation of cell cycle,regulation of IRE1-mediated unfolded protein response,exosomal secretion"
Injured / Non-injured,Q6A0A9,Q6A0A9,0.4323619,0.4323619,0.001049162,0.000181668,16,Q6A0A9,FAM120A,Constitutive coactivator of PPAR-gamma-like protein 1,F120A_MOUSE,18,34.94409995,1.349440999,Injured,Non-injured,"nucleus,cytosol,plasma membrane,membrane",RNA binding,
Injured / Non-injured,Q61830,Q61830,1.587687887,1.587687887,0.001051834,0.000182025,16,Q61830,Mrc1,Macrophage mannose receptor 1,MRC1_MOUSE,17,200.5672639,3.005672639,Injured,Non-injured,"plasma membrane,integral component of plasma membrane,cell surface,endosome membrane","receptor activity,transmembrane signaling receptor activity,mannose binding","receptor-mediated endocytosis,signal transduction,cellular response to lipopolysaccharide,cellular response to interferon-gamma,cellular response to interleukin-4"
Injured / Non-injured,Q91WL5,Q91WL5,-0.483750657,0.483750657,0.001054243,0.000182336,16,Q91WL5,Cyp4a12a,Cytochrome P450 4A12A,CP4CA_MOUSE,16,-28.48839229,0.715116077,Injured,Non-injured,"extracellular space,endoplasmic reticulum membrane,organelle membrane","monooxygenase activity,iron ion binding,alkane 1-monooxygenase activity,heme binding,aromatase activity,Requires Ontology","fatty acid metabolic process,oxidation-reduction process"
Injured / Non-injured,P61164,P61164,0.34877043,0.34877043,0.001085178,0.000187559,16,P61164,Actr1a,Alpha-centractin,ACTZ_MOUSE,5,27.34748163,1.273474816,Injured,Non-injured,"manchette,cytoplasm,centrosome,centriole,dynactin complex,microtubule cytoskeleton,COPI-coated vesicle,myelin sheath,extracellular exosome,cell cortex region",ATP binding,spermatogenesis
Injured / Non-injured,Q9DBZ5,Q9DBZ5,0.648565754,0.648565754,0.001085703,0.000187559,16,Q9DBZ5,Eif3k,Eukaryotic translation initiation factor 3 subunit K,EIF3K_MOUSE,6,56.76089922,1.567608992,Injured,Non-injured,"nucleus,cytosol,eukaryotic translation initiation factor 3 complex,membrane,extracellular exosome","RNA binding,ribosome binding,translation initiation factor activity","translational initiation,regulation of translational initiation"
Injured / Non-injured,E0CX39;E0CZ04;Q923B0,E0CX39;E0CZ04;Q923B0,-0.754511776,0.754511776,0.001087301,0.000187726,16,E0CX39;E0CZ04;Q923B0,Ggact,Gamma-glutamylaminecyclotransferase (Fragment);Gamma-glutamylaminecyclotransferase (Fragment);Gamma-glutamylaminecyclotransferase,E0CX39_MOUSE;E0CZ04_MOUSE;GGACT_MOUSE,5,-40.72530564,0.592746944,Injured,Non-injured,;;extracellular exosome,;;gamma-glutamylcyclotransferase activity,;;cellular modified amino acid catabolic process
Injured / Non-injured,Q9ET30,Q9ET30,0.422181776,0.422181776,0.001094386,0.00018884,16,Q9ET30,Tm9sf3,Transmembrane 9 superfamily member 3,TM9S3_MOUSE,5,33.99524225,1.339952423,Injured,Non-injured,integral component of membrane,molecular_function,biological_process
