Comparison (group1/group2),Group,ProteinGroups,AVG Log2 Ratio,Absolute AVG Log2 Ratio,Pvalue,Qvalue,# of Ratios,UniProtIds,Genes,ProteinDescriptions,ProteinNames,# Unique Total Peptides,% Change,Ratio,Condition Numerator,Condition Denominator,GO Cellular Component,GO Molecular Function,GO Biological Process
Injured / Non-injured,P60335,P60335,0.639325432,0.639325432,4.19E-05,6.43E-06,16,P60335,Pcbp1,Poly(rC)-binding protein 1,PCBP1_MOUSE,8,55.76006941,1.557600694,Injured,Non-injured,"nucleus,nucleoplasm,cytoplasm,cytosol,membrane,nuclear speck,cytoplasmic ribonucleoprotein granule,extracellular exosome","RNA polymerase II transcription factor activity, sequence-specific DNA binding,single-stranded DNA binding,RNA binding,mRNA binding,mRNA 3'-UTR binding,protein binding,translation activator activity,cadherin binding,sequence-specific single stranded DNA binding","mRNA processing,viral RNA genome replication,positive regulation of translation,positive regulation of transcription from RNA polymerase II promoter"
Injured / Non-injured,Q9CQI6,Q9CQI6,0.683791544,0.683791544,4.39E-05,6.73E-06,16,Q9CQI6,Cotl1,Coactosin-like protein,COTL1_MOUSE,11,60.63558735,1.606355873,Injured,Non-injured,"cellular_component,nucleus,cytoplasm,cytoskeleton,extracellular exosome","actin binding,protein binding,enzyme binding",defense response to fungus
Injured / Non-injured,J3QP71;K3W4Q8;P18572;P18572-2,J3QP71;K3W4Q8;P18572;P18572-2,-1.180669046,1.180669046,4.40E-05,6.73E-06,16,J3QP71;K3W4Q8;P18572;P18572-2,Bsg,Basigin (Fragment);Basigin;Basigin;Isoform 2 of Basigin,J3QP71_MOUSE;K3W4Q8_MOUSE;BASI_MOUSE;BASI_MOUSE,6,-55.885313,0.44114687,Injured,Non-injured,";;acrosomal membrane,mitochondrion,plasma membrane,integral component of plasma membrane,focal adhesion,membrane,sarcolemma,melanosome,intracellular membrane-bounded organelle,membrane raft,extracellular exosome;",";;mannose binding,cadherin binding;",";;embryo implantation,odontogenesis of dentin-containing tooth,response to peptide hormone,response to mercury ion,decidualization,response to cAMP,protein localization to plasma membrane;"
Injured / Non-injured,Q9CZ30,Q9CZ30,0.578015424,0.578015424,4.43E-05,6.77E-06,16,Q9CZ30,Ola1,Obg-like ATPase 1,OLA1_MOUSE,5,49.27943429,1.492794343,Injured,Non-injured,"nucleolus,cytoplasm,centrosome,cytosol,membrane,extracellular exosome","ATP binding,GTP binding,ATPase activity,cadherin binding,metal ion binding",ATP metabolic process
Injured / Non-injured,P12265,P12265,2.420019197,2.420019197,4.47E-05,6.83E-06,16,P12265,Gusb,Beta-glucuronidase,BGLR_MOUSE,2,435.178143,5.35178143,Injured,Non-injured,"extracellular space,lysosome,endoplasmic reticulum,membrane,intracellular membrane-bounded organelle,extracellular exosome","beta-glucuronidase activity,receptor binding,hydrolase activity,protein domain specific binding",carbohydrate metabolic process
Injured / Non-injured,Q9CQE8,Q9CQE8,0.922882433,0.922882433,4.54E-05,6.91E-06,16,Q9CQE8,NaN,UPF0568 protein C14orf166 homolog,CN166_MOUSE,7,89.58994244,1.895899424,Injured,Non-injured,"nucleus,nucleoplasm,cytoplasm,microtubule organizing center,cytosol,perinuclear region of cytoplasm,tRNA-splicing ligase complex","RNA polymerase II core binding,RNA binding,identical protein binding","transcription, DNA-templated,tRNA splicing, via endonucleolytic cleavage and ligation,positive regulation of transcription from RNA polymerase II promoter"
Injured / Non-injured,Q9D7X8,Q9D7X8,-2.068535102,2.068535102,4.56E-05,6.94E-06,14,Q9D7X8,Ggct,Gamma-glutamylcyclotransferase,GGCT_MOUSE,2,-76.1598553,0.238401447,Injured,Non-injured,"cytosol,extracellular exosome","gamma-glutamylcyclotransferase activity,protein homodimerization activity",release of cytochrome c from mitochondria
Injured / Non-injured,Q9Z1Z2,Q9Z1Z2,0.453504251,0.453504251,4.62E-05,7.03E-06,16,Q9Z1Z2,Strap,Serine-threonine kinase receptor-associated protein,STRAP_MOUSE,8,36.93623496,1.36936235,Injured,Non-injured,"nucleoplasm,cytoplasm,cytosol,SMN complex,SMN-Sm protein complex","RNA binding,receptor binding,protein binding","negative regulation of transcription from RNA polymerase II promoter,spliceosomal snRNP assembly,negative regulation of epithelial cell migration,negative regulation of epithelial to mesenchymal transition,maintenance of gastrointestinal epithelium,negative regulation of transforming growth factor beta receptor signaling pathway,negative regulation of epithelial cell proliferation,negative regulation of pathway-restricted SMAD protein phosphorylation"
Injured / Non-injured,Q9JHU9,Q9JHU9,1.625486378,1.625486378,4.63E-05,7.03E-06,16,Q9JHU9,Isyna1,Inositol-3-phosphate synthase 1,INO1_MOUSE,4,208.5461683,3.085461683,Injured,Non-injured,cytoplasm,inositol-3-phosphate synthase activity,"inositol biosynthetic process,phospholipid biosynthetic process"
Injured / Non-injured,P17742,P17742,0.583460719,0.583460719,4.66E-05,7.06E-06,16,P17742,Ppia,Peptidyl-prolyl cis-trans isomerase A,PPIA_MOUSE,12,49.84393786,1.498439379,Injured,Non-injured,"extracellular space,nucleus,cytosol,focal adhesion,membrane,vesicle,myelin sheath,extracellular exosome","RNA binding,peptidyl-prolyl cis-trans isomerase activity,cyclosporin A binding","protein peptidyl-prolyl isomerization,protein folding,neuron differentiation,lipid particle organization,regulation of viral genome replication,positive regulation of viral genome replication,positive regulation of protein secretion"
Injured / Non-injured,Q3TEA8;Q3TEA8-2;Z4YKB8,Q3TEA8;Q3TEA8-2;Z4YKB8,0.924004145,0.924004145,4.69E-05,7.11E-06,16,Q3TEA8;Q3TEA8-2;Z4YKB8,Hp1bp3,Heterochromatin protein 1-binding protein 3;Isoform 2 of Heterochromatin protein 1-binding protein 3;Heterochromatin protein 1-binding protein 3,HP1B3_MOUSE;HP1B3_MOUSE;Z4YKB8_MOUSE,7,89.73740814,1.897374081,Injured,Non-injured,"nucleosome,nucleus,chromosome,nuclear speck;;","DNA binding,nucleosome binding;;","nucleosome assembly,regulation of transcription, DNA-templated,regulation of cell proliferation,heterochromatin organization,cellular response to hypoxia,regulation of nucleus size;;"
Injured / Non-injured,P52760,P52760,-1.081543544,1.081543544,4.71E-05,7.12E-06,16,P52760,Hrsp12,Ribonuclease UK114,UK114_MOUSE,9,-52.74770012,0.472522999,Injured,Non-injured,"nucleus,cytoplasm,mitochondrion,mitochondrial matrix,peroxisome,cytosol,extracellular exosome","RNA binding,endoribonuclease activity, producing 3'-phosphomonoesters,deaminase activity,long-chain fatty acid binding,protein homodimerization activity,transition metal ion binding,platinum binding,xenon atom binding","kidney development,brain development,negative regulation of translation,lung development,response to lipid,negative regulation of epithelial cell proliferation,G1 to G0 transition,RNA phosphodiester bond hydrolysis, endonucleolytic,organonitrogen compound catabolic process,response to salt"
Injured / Non-injured,Q9QXY6,Q9QXY6,-0.409452782,0.409452782,4.76E-05,7.20E-06,16,Q9QXY6,Ehd3,EH domain-containing protein 3,EHD3_MOUSE,12,-24.70910999,0.7529089,Injured,Non-injured,"cytoplasm,cytosol,focal adhesion,ciliary pocket membrane,endocytic vesicle,myelin sheath,perinuclear region of cytoplasm,recycling endosome membrane","calcium ion binding,protein binding,ATP binding,GTP binding,lipid binding","receptor recycling,protein transport,endocytic recycling,early endosome to Golgi transport,protein homooligomerization,regulation of cardiac muscle contraction,cilium morphogenesis,protein localization to plasma membrane,regulation of cardiac muscle cell membrane potential,Golgi to lysosome transport,positive regulation of voltage-gated calcium channel activity,regulation of Golgi organization,regulation of cardiac conduction"
Injured / Non-injured,Q99JI6,Q99JI6,0.598445155,0.598445155,4.78E-05,7.21E-06,16,Q99JI6,Rap1b,Ras-related protein Rap-1b,RAP1B_MOUSE,3,51.40839038,1.514083904,Injured,Non-injured,"intracellular,lipid particle,cytosol,plasma membrane,cell-cell junction,extracellular exosome","GTPase activity,protein binding,GTP binding,GDP binding,protein complex binding","small GTPase mediated signal transduction,cell proliferation,response to carbohydrate,Rap protein signal transduction,cellular response to drug,negative regulation of calcium ion-dependent exocytosis,establishment of endothelial barrier,positive regulation of ERK1 and ERK2 cascade,cellular response to cAMP,cellular response to gonadotropin-releasing hormone,regulation of cell junction assembly,regulation of establishment of cell polarity,negative regulation of synaptic vesicle exocytosis"
Injured / Non-injured,E9QAZ2;Q9CZM2,E9QAZ2;Q9CZM2,0.64427542,0.64427542,4.80E-05,7.23E-06,16,E9QAZ2;Q9CZM2,Gm10020;Rpl15,Ribosomal protein L15;60S ribosomal protein L15,E9QAZ2_MOUSE;RL15_MOUSE,6,56.29541106,1.562954111,Injured,Non-injured,"nucleus,cytosolic large ribosomal subunit,A band,extracellular exosome;nucleus,membrane,cytosolic large ribosomal subunit,extracellular exosome","RNA binding,structural constituent of ribosome,cadherin binding;RNA binding,structural constituent of ribosome,cadherin binding","cytoplasmic translation,response to ethanol;cytoplasmic translation"
Injured / Non-injured,A0A0R4J018;O55060,A0A0R4J018;O55060,-0.752174333,0.752174333,4.81E-05,7.25E-06,16,A0A0R4J018;O55060,Tpmt,Thiopurine S-methyltransferase,A0A0R4J018_MOUSE;TPMT_MOUSE,11,-40.62919139,0.593708086,Injured,Non-injured,";cytoplasm,extracellular exosome",;thiopurine S-methyltransferase activity,;methylation
Injured / Non-injured,O35593,O35593,0.724492748,0.724492748,4.87E-05,7.32E-06,16,O35593,Psmd14,26S proteasome non-ATPase regulatory subunit 14,PSDE_MOUSE,3,65.23195782,1.652319578,Injured,Non-injured,"proteasome complex,nucleus,proteasome regulatory particle, lid subcomplex,proteasome accessory complex,cytosolic proteasome complex,extracellular exosome","endopeptidase activity,protein binding,metallopeptidase activity,thiol-dependent ubiquitinyl hydrolase activity,metal ion binding,endopeptidase activator activity,Lys63-specific deubiquitinase activity,proteasome binding","double-strand break repair via homologous recombination,double-strand break repair via nonhomologous end joining,positive regulation of endopeptidase activity,response to ethanol,regulation of proteasomal protein catabolic process,protein K63-linked deubiquitination"
Injured / Non-injured,Q60972,Q60972,1.069345382,1.069345382,4.87E-05,7.32E-06,16,Q60972,Rbbp4,Histone-binding protein RBBP4,RBBP4_MOUSE,2,109.8480973,2.098480973,Injured,Non-injured,"nuclear chromatin,nucleus,nucleoplasm,cytosol,NuRD complex,NURF complex,CAF-1 complex,ESC/E(Z) complex,protein complex","protein binding,histone deacetylase binding,RNA polymerase II core promoter proximal region sequence-specific DNA binding,RNA polymerase II distal enhancer sequence-specific DNA binding,DNA-dependent ATPase activity,nucleosomal DNA binding","chromatin silencing at rDNA,DNA replication,DNA replication-dependent nucleosome assembly,DNA replication-independent nucleosome assembly,chromatin remodeling,transcription, DNA-templated,cell cycle,chromatin modification,chromatin assembly,ATP-dependent chromatin remodeling,response to growth hormone"
Injured / Non-injured,O70194,O70194,1.269812557,1.269812557,4.92E-05,7.38E-06,16,O70194,Eif3d,Eukaryotic translation initiation factor 3 subunit D,EIF3D_MOUSE,5,141.1302345,2.411302345,Injured,Non-injured,"eukaryotic translation initiation factor 3 complex,membrane,eukaryotic translation initiation factor 3 complex, eIF3m","RNA binding,mRNA cap binding,translation initiation factor activity","formation of cytoplasmic translation initiation complex,cap-dependent translational initiation,translational initiation,positive regulation of translation,IRES-dependent viral translational initiation,viral translational termination-reinitiation,positive regulation of mRNA binding"
Injured / Non-injured,A0A0R4J1Y7;E9PXX7;Q91W90,A0A0R4J1Y7;E9PXX7;Q91W90,1.307308785,1.307308785,4.94E-05,7.40E-06,16,A0A0R4J1Y7;E9PXX7;Q91W90,Txndc5,Thioredoxin domain-containing protein 5,A0A0R4J1Y7_MOUSE;E9PXX7_MOUSE;TXND5_MOUSE,7,147.479459,2.47479459,Injured,Non-injured,";;endoplasmic reticulum lumen,extracellular exosome",;;protein disulfide isomerase activity,";;protein folding,response to endoplasmic reticulum stress,apoptotic cell clearance,cell redox homeostasis"
Injured / Non-injured,A0A0G2JES3;A0A140T8T4;P51410,A0A0G2JES3;A0A140T8T4;P51410,1.076358075,1.076358075,4.98E-05,7.45E-06,16,A0A0G2JES3;A0A140T8T4;P51410,Rpl9;Rpl9-ps6;Rpl9,60S ribosomal protein L9 (Fragment);Protein Rpl9-ps6;60S ribosomal protein L9,A0A0G2JES3_MOUSE;A0A140T8T4_MOUSE;RL9_MOUSE,4,110.870616,2.10870616,Injured,Non-injured,";ribosome;nucleus,focal adhesion,membrane,cytosolic large ribosomal subunit,extracellular matrix",";structural constituent of ribosome,rRNA binding;RNA binding,structural constituent of ribosome,rRNA binding",";translation;cytoplasmic translation,translation"
Injured / Non-injured,P67984,P67984,0.691511731,0.691511731,4.98E-05,7.45E-06,16,P67984,Rpl22,60S ribosomal protein L22,RL22_MOUSE,4,61.49748864,1.614974886,Injured,Non-injured,"nucleus,cytoplasm,ribosome,focal adhesion,cytosolic large ribosomal subunit,intracellular ribonucleoprotein complex,extracellular matrix,extracellular exosome","RNA binding,structural constituent of ribosome,heparin binding","cytoplasmic translation,alpha-beta T cell differentiation"
Injured / Non-injured,P09055,P09055,1.064352216,1.064352216,4.99E-05,7.46E-06,16,P09055,Itgb1,Integrin beta-1,ITB1_MOUSE,15,109.1230686,2.091230686,Injured,Non-injured,"cytoplasm,plasma membrane,focal adhesion,external side of plasma membrane,cell surface,intercalated disc,membrane,lamellipodium,filopodium,neuromuscular junction,integrin alpha1-beta1 complex,integrin alpha2-beta1 complex,integrin alpha3-beta1 complex,integrin alpha7-beta1 complex,integrin alpha10-beta1 complex,integrin alpha11-beta1 complex,myelin sheath abaxonal region,sarcolemma,melanosome,dendritic spine,receptor complex,membrane raft,synapse,recycling endosome,extracellular exosome,invadopodium membrane,synaptic membrane,cytoplasmic vesicle,ruffle membrane,perinuclear region of cytoplasm","fibronectin binding,protease binding,actin binding,receptor activity,integrin binding,protein binding,protein complex binding,cadherin binding,metal ion binding,protein heterodimerization activity,cell adhesion molecule binding,collagen binding involved in cell-matrix adhesion,C-X3-C chemokine binding,laminin binding","G1/S transition of mitotic cell cycle,in utero embryonic development,cell fate specification,cell migration involved in sprouting angiogenesis,leukocyte cell-cell adhesion,cell-matrix adhesion,calcium-independent cell-matrix adhesion,integrin-mediated signaling pathway,positive regulation of cell proliferation,germ cell migration,visual learning,regulation of collagen catabolic process,cell migration,formation of radial glial scaffolds,neuron projection development,cell-substrate adhesion,receptor internalization,cell adhesion mediated by integrin,cell-cell adhesion mediated by integrin,heterotypic cell-cell adhesion,negative regulation of Rho protein signal transduction,positive regulation of apoptotic process,positive regulation of GTPase activity,sarcomere organization,negative regulation of cell differentiation,mesodermal cell differentiation,axon extension,cardiac muscle tissue development,dendrite morphogenesis,leukocyte tethering or rolling,regulation of cell cycle,cardiac muscle cell differentiation,cellular response to low-density lipoprotein particle stimulus,basement membrane organization,positive regulation of protein localization to plasma membrane,negative regulation of anoikis,transforming growth factor beta receptor signaling pathway,stress fiber assembly"
Injured / Non-injured,A0A087WPL5;E9QNN1,A0A087WPL5;E9QNN1,1.359613326,1.359613326,5.00E-05,7.46E-06,16,A0A087WPL5;E9QNN1,Dhx9,ATP-dependent RNA helicase A,A0A087WPL5_MOUSE;E9QNN1_MOUSE,13,156.6163915,2.566163915,Injured,Non-injured,;,;,;
Injured / Non-injured,Q569Z6;Q8BZN7,Q569Z6;Q8BZN7,2.18686588,2.18686588,5.01E-05,7.47E-06,16,Q569Z6;Q8BZN7,Thrap3,Thyroid hormone receptor-associated protein 3,TR150_MOUSE;Q8BZN7_MOUSE,2,355.3152813,4.553152813,Injured,Non-injured,"nucleus,nucleoplasm,mediator complex,nuclear speck,extracellular exosome,exon-exon junction complex;","core promoter sequence-specific DNA binding,RNA polymerase II transcription cofactor activity,transcription cofactor activity,transcription coactivator activity,RNA binding,receptor activity,protein binding,ATP binding,thyroid hormone receptor binding,phosphoprotein binding;","regulation of alternative mRNA splicing, via spliceosome,nuclear-transcribed mRNA catabolic process,transcription from RNA polymerase II promoter,transcription initiation from RNA polymerase II promoter,mRNA processing,circadian rhythm,RNA splicing,intracellular steroid hormone receptor signaling pathway,androgen receptor signaling pathway,positive regulation of circadian rhythm,positive regulation of transcription, DNA-templated,positive regulation of transcription from RNA polymerase II promoter,positive regulation of mRNA splicing, via spliceosome,mRNA stabilization;"
Injured / Non-injured,Q9QZQ8-2,Q9QZQ8-2,0.601138838,0.601138838,5.02E-05,7.47E-06,16,Q9QZQ8-2,H2afy,Isoform 1 of Core histone macro-H2A.1,H2AY_MOUSE,11,51.69135183,1.516913518,Injured,Non-injured,,,
Injured / Non-injured,Q76MZ3,Q76MZ3,0.676110069,0.676110069,5.07E-05,7.54E-06,16,Q76MZ3,Ppp2r1a,Serine/threonine-protein phosphatase 2A 65 kDa regulatory subunit A alpha isoform,2AAA_MOUSE,15,59.78257331,1.597825733,Injured,Non-injured,"protein phosphatase type 2A complex,chromosome, centromeric region,cytosol,lateral plasma membrane,dendrite,extracellular exosome","antigen binding,protein serine/threonine phosphatase activity,protein binding,protein phosphatase regulator activity,protein heterodimerization activity,protein antigen binding","protein complex assembly,chromosome segregation,female meiotic division,regulation of catalytic activity,meiotic spindle elongation,mitotic sister chromatid separation,meiotic sister chromatid cohesion, centromeric,peptidyl-serine dephosphorylation,regulation of meiotic cell cycle process involved in oocyte maturation,beta-catenin destruction complex disassembly,positive regulation of extrinsic apoptotic signaling pathway in absence of ligand"
Injured / Non-injured,E9PYD5;P10711,E9PYD5;P10711,0.698553086,0.698553086,5.09E-05,7.56E-06,16,E9PYD5;P10711,Tcea1,Transcription elongation factor A protein 1,E9PYD5_MOUSE;TCEA1_MOUSE,2,62.28763541,1.622876354,Injured,Non-injured,";nucleus,nucleoplasm,transcription factor TFIID complex,nucleolus",";DNA binding,protein binding,zinc ion binding",";transcription, DNA-templated,erythrocyte differentiation,positive regulation of transcription, DNA-templated,positive regulation of transcription from RNA polymerase II promoter"
Injured / Non-injured,Q9CR16,Q9CR16,0.661042017,0.661042017,5.16E-05,7.66E-06,16,Q9CR16,Ppid,Peptidyl-prolyl cis-trans isomerase D,PPID_MOUSE,4,58.1224284,1.581224284,Injured,Non-injured,"nucleus,nucleoplasm,nucleolus,cytoplasm,cytosol","peptidyl-prolyl cis-trans isomerase activity,FK506 binding,transcription factor binding,estrogen receptor binding,Hsp70 protein binding,heat shock protein binding,Hsp90 protein binding","negative regulation of transcription from RNA polymerase II promoter,protein peptidyl-prolyl isomerization,protein folding,protein complex assembly,apoptotic process,protein transport,lipid particle organization,regulation of apoptotic process,positive regulation of apoptotic process,positive regulation of viral genome replication,positive regulation of protein secretion,chaperone-mediated protein folding,cellular response to UV-A"
Injured / Non-injured,P32067,P32067,1.203305315,1.203305315,5.20E-05,7.70E-06,16,P32067,Ssb,Lupus La protein homolog,LA_MOUSE,10,130.2666241,2.302666241,Injured,Non-injured,"nuclear chromosome, telomeric region,nucleus,cytoplasm,intracellular ribonucleoprotein complex","tRNA binding,RNA binding,poly(U) RNA binding,sequence-specific mRNA binding","tRNA 5'-leader removal,tRNA export from nucleus,tRNA processing,tRNA 3'-end processing,nuclear histone mRNA catabolic process,IRES-dependent viral translational initiation,protein localization to cytoplasmic stress granule"
Injured / Non-injured,O08797,O08797,2.238328215,2.238328215,5.22E-05,7.72E-06,16,O08797,Serpinb9,Protein Serpinb9,O08797_MOUSE,7,371.8499713,4.718499713,Injured,Non-injured,"extracellular space,intracellular,nucleus,cytoplasm,cytosol,membrane,extracellular exosome","protease binding,serine-type endopeptidase inhibitor activity,protein binding,cysteine-type endopeptidase inhibitor activity involved in apoptotic process","T cell mediated cytotoxicity,acute inflammatory response to antigenic stimulus,apoptotic process,immune response,response to bacterium,positive regulation of gene expression,negative regulation of endopeptidase activity,negative regulation by symbiont of host apoptotic process,protection from natural killer cell mediated cytotoxicity,defense response to bacterium,negative regulation of apoptotic process,negative regulation of cysteine-type endopeptidase activity involved in apoptotic process,negative regulation of T cell apoptotic process"
Injured / Non-injured,Q6PHN9,Q6PHN9,-0.409061257,0.409061257,5.22E-05,7.72E-06,16,Q6PHN9,Rab35,Ras-related protein Rab-35,RAB35_MOUSE,3,-24.68867445,0.753113256,Injured,Non-injured,"mitochondrion,plasma membrane,clathrin-coated pit,endosome membrane,cell projection membrane,melanosome,intercellular bridge,clathrin-coated endocytic vesicle,extracellular exosome,anchored component of synaptic vesicle membrane","GTPase activity,protein binding,GTP binding,phosphatidylinositol-4,5-bisphosphate binding,GDP binding","cytokinesis,protein localization,protein transport,endosomal transport,antigen processing and presentation,neuron projection development,endocytic recycling,protein localization to endosome,plasma membrane to endosome transport,cellular response to nerve growth factor stimulus"
Injured / Non-injured,O88531,O88531,1.215705057,1.215705057,5.28E-05,7.79E-06,16,O88531,Ppt1,Palmitoyl-protein thioesterase 1,PPT1_MOUSE,3,132.2542597,2.322542597,Injured,Non-injured,"extracellular region,extracellular space,nucleus,lysosome,Golgi apparatus,cytosol,synaptic vesicle,membrane,axon,dendrite,neuronal cell body,membrane raft,extracellular exosome","protein binding,palmitoyl-(protein) hydrolase activity,palmitoyl-CoA hydrolase activity","protein depalmitoylation,receptor-mediated endocytosis,pinocytosis,lysosome organization,lysosomal lumen acidification,neurotransmitter secretion,nervous system development,brain development,visual perception,grooming behavior,associative learning,adult locomotory behavior,protein transport,lipid catabolic process,negative regulation of cell growth,membrane raft organization,regulation of phospholipase A2 activity,negative regulation of apoptotic process,negative regulation of neuron apoptotic process,cellular protein catabolic process,cellular macromolecule catabolic process,positive regulation of receptor-mediated endocytosis,positive regulation of pinocytosis,cofactor transport,cofactor metabolic process"
Injured / Non-injured,Q9CQR2,Q9CQR2,0.697986495,0.697986495,5.31E-05,7.83E-06,16,Q9CQR2,Rps21,40S ribosomal protein S21,RS21_MOUSE,3,62.22391259,1.622239126,Injured,Non-injured,"small ribosomal subunit,cytosolic small ribosomal subunit","RNA binding,structural constituent of ribosome,ribosome binding,protein N-terminus binding","endonucleolytic cleavage in ITS1 to separate SSU-rRNA from 5.8S rRNA and LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA),endonucleolytic cleavage to generate mature 3'-end of SSU-rRNA from (SSU-rRNA, 5.8S rRNA, LSU-rRNA),translation"
Injured / Non-injured,A0A0R4IZY0;Q8C1A5,A0A0R4IZY0;Q8C1A5,1.408090877,1.408090877,5.34E-05,7.87E-06,16,A0A0R4IZY0;Q8C1A5,Thop1,Thimet oligopeptidase,A0A0R4IZY0_MOUSE;THOP1_MOUSE,6,165.3857446,2.653857446,Injured,Non-injured,;mitochondrial intermembrane space,";metalloendopeptidase activity,metal ion binding",";proteolysis,peptide metabolic process,intracellular signal transduction"
Injured / Non-injured,O88668,O88668,1.08003564,1.08003564,5.35E-05,7.87E-06,16,O88668,Creg1,Protein CREG1,CREG1_MOUSE,2,111.4088306,2.114088306,Injured,Non-injured,"extracellular space,transcription factor complex,extracellular exosome","transcription factor binding,cofactor binding","regulation of transcription, DNA-templated,regulation of growth"
Injured / Non-injured,D3YTS1;D3YWT0;D3Z569;Q9R0P6,D3YTS1;D3YWT0;D3Z569;Q9R0P6,0.739604308,0.739604308,5.42E-05,7.96E-06,16,D3YTS1;D3YWT0;D3Z569;Q9R0P6,Sec11a,Signal peptidase complex catalytic subunit SEC11;Signal peptidase complex catalytic subunit SEC11;Signal peptidase complex catalytic subunit SEC11;Signal peptidase complex catalytic subunit SEC11A,D3YTS1_MOUSE;D3YWT0_MOUSE;D3Z569_MOUSE;SC11A_MOUSE,2,66.97178181,1.669717818,Injured,Non-injured,";;;signal peptidase complex,integral component of membrane,organelle membrane,extracellular exosome",";;;peptidase activity,serine-type peptidase activity",;;;signal peptide processing
Injured / Non-injured,A0A0R4J157;Q9JIY8,A0A0R4J157;Q9JIY8,-1.062313644,1.062313644,5.43E-05,7.97E-06,16,A0A0R4J157;Q9JIY8,Nat8f3;Cml3,Protein Nat8f3;Probable N-acetyltransferase CML3,A0A0R4J157_MOUSE;CMLO3_MOUSE,3,-52.11365079,0.478863492,Injured,Non-injured,";nucleus,endoplasmic reticulum,Golgi apparatus,integral component of membrane,nuclear membrane,extracellular space",";N-acetyltransferase activity,H4 histone acetyltransferase activity",";gastrulation with mouth forming second,axis elongation,negative regulation of cell adhesion,histone acetylation,histone H4 acetylation"
Injured / Non-injured,Q6ZQ38,Q6ZQ38,0.630648711,0.630648711,5.46E-05,8.00E-06,16,Q6ZQ38,Cand1,Cullin-associated NEDD8-dissociated protein 1,CAND1_MOUSE,15,54.82610157,1.548261016,Injured,Non-injured,"ubiquitin ligase complex,nucleus,nucleoplasm,cytoplasm,Golgi apparatus,cytosol,membrane,cullin-RING ubiquitin ligase complex,extracellular exosome","protein binding,TBP-class protein binding","SCF complex assembly,protein ubiquitination,cell differentiation,negative regulation of catalytic activity,positive regulation of transcription, DNA-templated,positive regulation of RNA polymerase II transcriptional preinitiation complex assembly"
Injured / Non-injured,E9Q509;G3X925,E9Q509;G3X925,0.890424974,0.890424974,5.60E-05,8.20E-06,16,E9Q509;G3X925,Pklr,Pyruvate kinase,E9Q509_MOUSE;G3X925_MOUSE,5,85.37220937,1.853722094,Injured,Non-injured,;,;,;
Injured / Non-injured,Q9QWR8,Q9QWR8,1.073967159,1.073967159,5.61E-05,8.21E-06,16,Q9QWR8,Naga,Alpha-N-acetylgalactosaminidase,NAGAB_MOUSE,4,110.5214386,2.105214386,Injured,Non-injured,"cytoplasm,lysosome,extracellular exosome","alpha-galactosidase activity,alpha-N-acetylgalactosaminidase activity,protein homodimerization activity","oligosaccharide metabolic process,carbohydrate catabolic process,glycoside catabolic process,glycolipid catabolic process,glycosylceramide catabolic process"
Injured / Non-injured,Q9CPW4,Q9CPW4,1.368044738,1.368044738,5.63E-05,8.22E-06,16,Q9CPW4,Arpc5,Actin-related protein 2/3 complex subunit 5,ARPC5_MOUSE,4,158.1205024,2.581205024,Injured,Non-injured,"cytoplasm,endosome,Arp2/3 protein complex,focal adhesion,lamellipodium,growth cone,extracellular exosome","structural constituent of cytoskeleton,actin filament binding","smooth muscle cell migration,cell migration,orbitofrontal cortex development,maintenance of cell polarity,Arp2/3 complex-mediated actin nucleation,actin filament network formation,Requires Ontology,lamellipodium organization"
Injured / Non-injured,P51150,P51150,0.294321871,0.294321871,5.69E-05,8.31E-06,16,P51150,Rab7a,Ras-related protein Rab-7a,RAB7A_MOUSE,10,22.63084236,1.226308424,Injured,Non-injured,"autophagosome membrane,cytoplasm,lysosome,endosome,late endosome,Golgi apparatus,lipid particle,cytosol,endosome membrane,phagocytic vesicle membrane,late endosome membrane,extrinsic component of lysosome membrane,melanosome membrane,pre-autophagosomal structure membrane,terminal bouton,phagocytic vesicle,extracellular exosome,alveolar lamellar body,retromer complex","GTPase activity,protein binding,GTP binding,GDP binding,Rac GTPase binding,retromer complex binding","autophagosome assembly,protein targeting to lysosome,intracellular protein transport,epidermal growth factor catabolic process,endosome to lysosome transport,lipid catabolic process,viral release from host cell,protein to membrane docking,retrograde transport, endosome to Golgi,early endosome to late endosome transport,bone resorption,positive regulation of protein catabolic process,positive regulation of viral process,lipophagy,phagosome acidification,phagosome-lysosome fusion,negative regulation of exosomal secretion,positive regulation of exosomal secretion"
Injured / Non-injured,Q91WG0,Q91WG0,-0.706788934,0.706788934,5.73E-05,8.35E-06,16,Q91WG0,Ces2c,Acylcarnitine hydrolase,EST2C_MOUSE,14,-38.73177051,0.612682295,Injured,Non-injured,"endoplasmic reticulum,intracellular membrane-bounded organelle",acylcarnitine hydrolase activity,
Injured / Non-injured,P26516,P26516,0.699164492,0.699164492,5.74E-05,8.36E-06,16,P26516,Psmd7,26S proteasome non-ATPase regulatory subunit 7,PSMD7_MOUSE,4,62.35642656,1.623564266,Injured,Non-injured,"proteasome complex,nucleus,nucleoplasm,proteasome regulatory particle,membrane,extracellular exosome",protein homodimerization activity,proteasome-mediated ubiquitin-dependent protein catabolic process
